"","drg","stateProvider","num_charges","mean_charge"
"4535","812","ID",5,12413.529682
"4536","812","IL",120,19339.318030975
"4537","812","IN",55,16556.9102050364
"4538","812","KS",15,20261.5080635333
"4539","812","KY",51,13670.1927394706
"4540","812","LA",62,14626.253467629
"4541","812","MA",51,12038.8299859804
"4542","812","MD",41,7977.52276170732
"4543","812","ME",9,13672.7370611111
"4544","812","MI",67,13060.9473419254
"4545","812","MN",29,16592.2011890345
"4546","812","MO",59,17486.029324339
"4547","812","MS",46,17007.7764051739
"4548","812","MT",7,10533.6629551429
"4549","812","NC",72,14016.1633841528
"4550","812","ND",5,9638.202449
"4551","812","NE",16,17251.072028125
"4552","812","NH",10,15085.069129
"4553","812","NJ",61,42465.1084259016
"4554","812","NM",9,17201.0662611111
"4555","812","NV",17,29695.9966247059
"4556","812","NY",133,18184.6432373684
"4557","812","OH",101,16466.2338001287
"4558","812","OK",44,14781.4800591364
"4559","812","OR",13,13745.1815368462
"4560","812","PA",110,22708.7975149
"4561","812","RI",10,14932.681456
"4562","812","SC",37,20012.5356283243
"4563","812","SD",3,24500.1364333333
"4564","812","TN",68,16818.5498828382
"4565","812","TX",194,21605.8229713402
"4566","812","UT",7,12759.6425718571
"4567","812","VA",59,15670.3506185085
"4568","812","VT",4,12815.4371925
"4569","812","WA",40,17397.470455
"4570","812","WI",33,15494.4002882727
"4571","812","WV",25,10646.08470112
"4572","812","WY",3,15862.5440933333
"4573","853","AK",1,188547.3182
"4574","853","AL",19,142261.248242632
"4575","853","AR",14,97325.9606778571
"4576","853","AZ",27,145109.122780741
"4577","853","CA",146,254341.50872637
"4578","853","CO",19,151761.528688421
"4579","853","CT",17,110787.831296471
"4580","853","DC",4,172520.9808575
"4581","853","DE",4,109214.4956225
"4582","853","FL",99,166835.929734343
"4583","853","GA",41,123483.267120976
"4584","853","HI",5,131936.2547
"4585","853","IA",14,89407.3669935714
"4586","853","ID",5,83686.01306
"4587","853","IL",75,125676.961527333
"4588","853","IN",33,98258.5135424242
"4589","853","KS",9,118036.094737778
"4590","853","KY",22,92894.7586168182
"4591","853","LA",25,140171.7581696
"4592","853","MA",26,84895.6041080769
"4593","853","MD",33,45675.3962315152
"4594","853","ME",5,84934.534422
"4595","853","MI",50,85593.7463632
"4596","853","MN",15,129013.366468667
"4597","853","MO",35,125070.773675714
"4598","853","MS",14,116325.444077143
"4599","853","MT",4,91724.290185
"4600","853","NC",41,85061.4668285366
"4601","853","ND",6,73107.1535266667
"4602","853","NE",6,163205.208096667
"4603","853","NH",4,124156.4684475
"4604","853","NJ",51,206954.364945098
"4605","853","NM",7,115260.560585714
"4606","853","NV",8,257844.559675
"4607","853","NY",86,121674.792764186
"4608","853","OH",54,105633.87184
"4609","853","OK",17,127225.909196471
"4610","853","OR",13,118505.529577692
"4611","853","PA",61,142903.219831475
"4612","853","RI",4,111376.0213175
"4613","853","SC",22,136712.572175909
"4614","853","SD",3,131775.042833333
"4615","853","TN",28,111959.069243214
"4616","853","TX",99,149997.534090202
"4617","853","UT",8,85437.4661725
"4618","853","VA",36,108931.267465278
"4619","853","VT",2,82099.90133
"4620","853","WA",25,123768.3595816
"4621","853","WI",23,105802.885193043
"4622","853","WV",10,72898.234148
"4623","853","WY",1,131640.8421
"4624","870","AK",1,190709.9091
"4625","870","AL",12,148750.210746667
"4626","870","AR",8,100865.290295
"4627","870","AZ",12,170820.171258333
"4628","870","CA",124,277004.646290161
"4629","870","CO",4,192335.507575
"4630","870","CT",12,133032.465220833
"4631","870","DC",5,157117.170004
"4632","870","DE",2,106608.58356
"4633","870","FL",62,182679.175287258
"4634","870","GA",33,136118.717553333
"4635","870","IA",4,105638.3267375
"4636","870","ID",2,117492.09093
"4637","870","IL",50,136386.2934002
"4638","870","IN",17,122649.487850588
"4639","870","KS",5,197442.95042
"4640","870","KY",11,115098.18252
"4641","870","LA",14,139426.623615
"4642","870","MA",22,98737.6791604545
"4643","870","MD",22,51667.9429286364
"4644","870","ME",2,108023.81665
"4645","870","MI",36,98790.9509513889
"4646","870","MN",10,158667.80509
"4647","870","MO",22,150654.383652727
"4648","870","MS",12,131800.870915
"4649","870","NC",30,101465.637602
"4650","870","ND",1,93062.3125
"4651","870","NE",3,122478.354763333
"4652","870","NH",3,132421.839286667
"4653","870","NJ",39,247314.000033333
"4654","870","NM",3,119118.908633333
"4655","870","NV",12,241243.601975
"4656","870","NY",78,121972.020235769
"4657","870","OH",41,121413.752108049
"4658","870","OK",11,167452.331845455
"4659","870","OR",3,147989.654766667
"4660","870","PA",38,190952.956837895
"4661","870","RI",4,146844.602625
"4662","870","SC",15,157255.48856
"4663","870","SD",2,172405.33395
"4664","870","TN",24,135035.469076667
"4665","870","TX",72,180134.084723194
"4666","870","UT",2,105081.876035
"4667","870","VA",28,127637.299341071
"4668","870","VT",1,80805.38889
"4669","870","WA",14,155448.032407143
"4670","870","WI",6,123986.381845
"4671","870","WV",5,91167.082008
"4672","871","AK",6,54726.2228016667
"4673","871","AL",68,41127.4340967647
"4674","871","AR",40,32003.02709305
"4675","871","AZ",49,52022.6480234694
"4676","871","CA",273,82866.611500293
"4677","871","CO",37,52002.8792794595
"4678","871","CT",30,36400.6790409667
"4679","871","DC",7,58160.4321128571
"4680","871","DE",6,32678.3154816667
"4681","871","FL",161,63073.3815203727
"4682","871","GA",93,38772.0268809677
"4683","871","HI",14,40511.2180721429
"4684","871","IA",28,29304.9853753571
"4685","871","ID",9,30623.7591344444
"4686","871","IL",122,45992.7618503279
"4687","871","IN",67,35240.91916
"4688","871","KS",30,39691.419029
"4689","871","KY",56,32607.1493716071
"4690","871","LA",54,44484.5796987037
"4691","871","MA",55,25910.5372152727
"4692","871","MD",44,19409.1582043182
"4693","871","ME",19,29880.5708873684
"4694","871","MI",85,28072.2373984235
"4695","871","MN",46,32636.2331019565
"4696","871","MO",64,39474.8150385937
"4697","871","MS",44,42101.7623300455
"4698","871","MT",9,28678.7651122222
"4699","871","NC",83,30196.5081401205
"4700","871","ND",6,26556.94653
"4701","871","NE",18,43665.8728538889
"4702","871","NH",13,32561.7781469231
"4703","871","NJ",64,92998.77626
"4704","871","NM",20,38691.884678
"4705","871","NV",19,83206.2644731579
"4706","871","NY",151,38568.742938543
"4707","871","OH",110,35540.2936423909
"4708","871","OK",49,35269.8559021429
"4709","871","OR",30,32778.5938286667
"4710","871","PA",130,48870.6499547385
"4711","871","RI",10,35881.050314
"4712","871","SC",49,44343.3616404082
"4713","871","SD",7,40224.6544214286
"4714","871","TN",86,35577.4614577907
"4715","871","TX",216,51078.2204541667
"4716","871","UT",21,29908.1926390476
"4717","871","VA",73,35383.4593373973
"4718","871","VT",6,23466.7426316667
"4719","871","WA",44,41419.1534736364
"4720","871","WI",60,31562.3223331667
"4721","871","WV",27,25916.3961203704
"4722","871","WY",4,33379.684125
"4723","872","AK",5,30991.186352
"4724","872","AL",56,24950.6175360536
"4725","872","AR",37,20874.9785693784
"4726","872","AZ",39,31520.0696387179
"4727","872","CA",239,48476.2550322176
"4728","872","CO",34,29962.9785214706
"4729","872","CT",28,23641.4878717857
"4730","872","DC",7,33491.6822514286
"4731","872","DE",5,20848.069038
"4732","872","FL",144,38048.8696082639
"4733","872","GA",86,23350.1669925814
"4734","872","HI",12,23359.24986
"4735","872","IA",27,17654.0229788889
"4736","872","ID",10,17886.872339
"4737","872","IL",108,28235.5660092593
"4738","872","IN",64,21192.0687178125
"4739","872","KS",27,23980.6207211111
"4740","872","KY",47,18920.3563134043
"4741","872","LA",49,24804.711306102
"4742","872","MA",52,15676.4205674808
"4743","872","MD",42,11344.4881426429
"4744","872","ME",17,16823.1226923529
"4745","872","MI",83,17356.4041218072
"4746","872","MN",41,20125.2706870732
"4747","872","MO",58,24338.9121218966
"4748","872","MS",38,25635.5349453158
"4749","872","MT",9,15579.0316544444
"4750","872","NC",80,19234.64575975
"4751","872","ND",6,14331.321415
"4752","872","NE",16,22999.210665625
"4753","872","NH",13,21711.6798138462
"4754","872","NJ",60,59640.6418243333
"4755","872","NM",19,24215.8808642105
"4756","872","NV",13,48199.5315284615
"4757","872","NY",140,26346.4321146
"4758","872","OH",94,21759.6061125532
"4759","872","OK",41,21897.9333377073
"4760","872","OR",26,19118.2145665385
"4761","872","PA",113,29163.4817133894
"4762","872","RI",9,21153.5069044444
"4763","872","SC",48,26041.97638375
"4764","872","SD",5,24015.858554
"4765","872","TN",68,21645.58429925
"4766","872","TX",179,31569.8506835251
"4767","872","UT",14,16427.9844385714
"4768","872","VA",67,21535.8927416269
"4769","872","VT",6,15813.0460316667
"4770","872","WA",42,24058.924655
"4771","872","WI",54,19590.6099066667
"4772","872","WV",26,14087.9966523462
"4773","872","WY",2,24063.99643
"4774","885","AK",2,37888.38207
"4775","885","AL",17,18475.5090615882
"4776","885","AR",8,13716.8918545
"4777","885","AZ",2,23501.78443
"4778","885","CA",45,34837.4706344222
"4779","885","CO",2,14684.845295
"4780","885","CT",2,19139.541665
"4781","885","DC",3,16906.37135
"4782","885","DE",1,15189.8125
"4783","885","FL",40,21257.894282925
"4784","885","GA",11,15277.7176152727
"4785","885","HI",4,15068.2075525
"4786","885","IA",11,13292.9343722727
"4787","885","ID",3,14053.3678133333
"4788","885","IL",38,16498.9521427895
"4789","885","IN",20,13532.73466625
"4790","885","KS",3,13957.13729
"4791","885","KY",17,12296.5965259412
"4792","885","LA",9,19585.6326673333
"4793","885","MA",15,17769.0543158
"4794","885","MD",32,11066.4514893437
"4795","885","ME",6,16342.6856551667
"4796","885","MI",21,14458.833228
"4797","885","MN",15,23571.36678
"4798","885","MO",26,14182.6682251154
"4799","885","MS",15,17549.3528149333
"4800","885","MT",2,12329.618455
"4801","885","NC",24,14650.054006375
"4802","885","NE",4,23386.73151
"4803","885","NH",2,13942.116665
"4804","885","NJ",23,52995.1097834783
"4805","885","NM",4,16355.22440375
"4806","885","NV",5,37761.557748
"4807","885","NY",14,24852.147555
"4808","885","OH",22,14192.4256056364
"4809","885","OK",6,13104.0368098333
"4810","885","OR",5,17871.766606
"4811","885","PA",30,23263.7232591667
"4812","885","RI",3,22649.6652366667
"4813","885","SC",9,18408.0206407778
"4814","885","SD",1,14755.79074
"4815","885","TN",12,20436.7060625833
"4816","885","TX",29,22246.0661450345
"4817","885","UT",4,14579.13261275
"4818","885","VA",14,13981.5758114286
"4819","885","VT",2,19703.818215
"4820","885","WA",9,19649.8907842222
"4821","885","WI",17,12729.9027976471
"4822","885","WV",4,11707.83354975
"4823","897","AK",2,22267.923075
"4824","897","AL",16,14002.456327375
"4825","897","AR",8,12195.812532625
"4826","897","AZ",7,20382.9101657143
"4827","897","CA",62,35005.0004347903
"4828","897","CO",9,20862.5345166667
"4829","897","CT",19,21280.1809677895
"4830","897","DC",4,24847.74986025
"4831","897","DE",2,14470.922165
"4832","897","FL",55,18769.7799368545
"4833","897","GA",14,16011.7526052143
"4834","897","HI",1,18164.68182
"4835","897","IA",16,12129.2803491875
"4836","897","ID",3,10687.1543606667
"4837","897","IL",60,14761.205439
"4838","897","IN",18,13787.7130775
"4839","897","KS",6,18238.8918516667
"4840","897","KY",15,10956.0190660667
"4841","897","LA",6,10107.7824901667
"4842","897","MA",44,11885.0227896136
"4843","897","MD",24,6901.84302145833
"4844","897","ME",8,10600.310759125
"4845","897","MI",35,13020.4518024286
"4846","897","MN",21,16635.9566386667
"4847","897","MO",28,13142.0747016786
"4848","897","MS",16,13816.3803769375
"4849","897","MT",4,9189.911997
"4850","897","NC",25,13768.02567148
"4851","897","ND",3,7893.608764
"4852","897","NE",4,14482.6610775
"4853","897","NH",8,15415.32287875
"4854","897","NJ",32,38733.612263125
"4855","897","NM",6,14953.2488683333
"4856","897","NV",9,23195.3316966667
"4857","897","NY",78,15981.7865151667
"4858","897","OH",37,14468.741902027
"4859","897","OK",11,13887.1465535455
"4860","897","OR",10,15990.119366
"4861","897","PA",41,22630.0718654146
"4862","897","RI",6,17577.1343916667
"4863","897","SC",13,20573.9317153846
"4864","897","SD",5,13765.3751614
"4865","897","TN",13,14585.0325573077
"4866","897","TX",24,21080.500348375
"4867","897","UT",4,12171.1166405
"4868","897","VA",20,15218.46355165
"4869","897","VT",2,11956.03343
"4870","897","WA",20,18473.0178878
"4871","897","WI",25,11496.0916214
"4872","897","WV",6,10891.9438378333
"4873","897","WY",1,16873.64286
"4874","917","AL",19,45210.4715678947
"4875","917","AR",8,31840.65444
"4876","917","AZ",19,45293.2915889474
"4877","917","CA",73,70716.4552064384
"4878","917","CO",13,48730.8203076923
"4879","917","CT",10,34782.025429
"4880","917","DC",1,36324.86957
"4881","917","DE",4,23124.3061875
"4882","917","FL",73,49401.9816471233
"4883","917","GA",25,33076.2977188
"4884","917","HI",1,52904.28571
"4885","917","IA",7,29272.5169557143
"4886","917","ID",5,21381.4115896
"4887","917","IL",19,40074.37604
"4888","917","IN",25,24831.87952652
"4889","917","KS",8,37881.33652625
"4890","917","KY",19,28228.4003005263
"4891","917","LA",7,28965.6886571429
"4892","917","MA",24,23370.9933254167
"4893","917","MD",23,12832.1748439565
"4894","917","ME",4,24801.2380675
"4895","917","MI",41,26743.9991658537
"4896","917","MN",10,37959.159453
"4897","917","MO",28,33801.8904371429
"4898","917","MS",8,35235.1279
"4899","917","MT",5,23616.898376
"4900","917","NC",37,26249.8637632432
"4901","917","ND",1,25534.75
"4902","917","NE",2,37189.120305
"4903","917","NH",7,28127.0323071429
"4904","917","NJ",18,77300.3298144444
"4905","917","NM",3,33222.9283266667
"4906","917","NV",7,77881.3158014286
"4907","917","NY",29,42415.396702069
"4908","917","OH",34,34175.1465235294
"4909","917","OK",13,44708.0345084615
"4910","917","OR",9,27869.5381677778
"4911","917","PA",26,62794.3800430769
"4912","917","RI",3,41337.19367
"4913","917","SC",17,40096.2253211765
"4914","917","SD",1,48169.09091
"4915","917","TN",29,31840.5547396552
"4916","917","TX",54,45637.5990385185
"4917","917","UT",7,26352.4595071429
"4918","917","VA",19,29920.1658357895
"4919","917","VT",1,26215.22222
"4920","917","WA",25,37646.7569352
"4921","917","WI",13,31942.4733392308
"4922","917","WV",8,24259.376505
"4923","917","WY",1,32190.16667
"4924","918","AK",1,27203.3
"4925","918","AL",33,14816.9490279697
"4926","918","AR",23,12212.9119204348
"4927","918","AZ",26,21031.8990384615
"4928","918","CA",93,32828.1059334409
"4929","918","CO",17,19223.2384335294
"4930","918","CT",17,16571.1686157059
"4931","918","DC",4,18491.168375
"4932","918","DE",3,11586.2834333333
"4933","918","FL",104,21465.4602625865
"4934","918","GA",39,14650.0302696154
"4935","918","HI",1,15185.30769
"4936","918","IA",15,11156.2407439333
"4937","918","ID",6,11734.6353181667
"4938","918","IL",65,16451.5701033231
"4939","918","IN",32,11912.9164018437
"4940","918","KS",10,16486.1416903
"4941","918","KY",28,12895.0948710714
"4942","918","LA",15,16658.9853302
"4943","918","MA",44,10168.5980597955
"4944","918","MD",37,6620.35461521622
"4945","918","ME",7,11174.6488314286
"4946","918","MI",59,10419.9453772203
"4947","918","MN",21,15281.0717457143
"4948","918","MO",42,14091.8742889286
"4949","918","MS",16,18142.9423949375
"4950","918","MT",6,10914.3994058333
"4951","918","NC",49,13124.2944590816
"4952","918","ND",1,7874.294118
"4953","918","NE",9,13414.4226266667
"4954","918","NH",10,14293.0701224
"4955","918","NJ",35,38517.142276
"4956","918","NM",10,16055.304956
"4957","918","NV",13,30084.2568869231
"4958","918","NY",75,15344.57603824
"4959","918","OH",58,13123.2074721724
"4960","918","OK",26,13944.8517662692
"4961","918","OR",9,13564.9430394444
"4962","918","PA",59,20643.8572572373
"4963","918","RI",5,18946.289436
"4964","918","SC",24,17927.480744875
"4965","918","SD",3,13195.2596166667
"4966","918","TN",44,13883.5704450227
"4967","918","TX",78,19970.3461157692
"4968","918","UT",9,11630.5395547778
"4969","918","VA",33,13290.2975214848
"4970","918","VT",2,16199.15441
"4971","918","WA",30,15807.3636447
"4972","918","WI",22,12984.8844637727
"4973","918","WV",12,9103.87327766667
"4974","918","WY",2,13581.111365
"4975","948","AK",2,18923.938405
"4976","948","AL",46,15314.055752087
"4977","948","AR",25,12416.29191276
"4978","948","AZ",31,21322.5180393548
"4979","948","CA",114,34982.3595857018
"4980","948","CO",23,21148.6977932609
"4981","948","CT",20,16768.94898915
"4982","948","DC",6,19055.125505
"4983","948","DE",2,18925.21894
"4984","948","FL",124,22200.3226509758
"4985","948","GA",55,17336.0062056
"4986","948","HI",3,21168.5880333333
"4987","948","IA",17,12982.4781296471
"4988","948","ID",5,10861.9374086
"4989","948","IL",100,18440.75958769
"4990","948","IN",44,15220.67338
"4991","948","KS",16,18282.1779975
"4992","948","KY",39,12863.5567947692
"4993","948","LA",33,16906.7034283333
"4994","948","MA",45,10511.0277572
"4995","948","MD",40,7245.298123325
"4996","948","ME",13,10939.4850584615
"4997","948","MI",57,12441.4121110351
"4998","948","MN",27,15598.0948818889
"4999","948","MO",48,16830.1827233125
"5000","948","MS",27,17213.8044746667
"5001","948","MT",6,11948.9736333333
"5002","948","NC",50,13850.33870028
"5003","948","ND",5,9651.7987998
"5004","948","NE",15,14676.3811362667
"5005","948","NH",10,15785.805406
"5006","948","NJ",51,36021.5783405882
"5007","948","NM",7,13438.0899792857
"5008","948","NV",16,28492.4791475
"5009","948","NY",117,16490.7418605214
"5010","948","OH",77,14076.9977138831
"5011","948","OK",34,13674.2848540294
"5012","948","OR",13,14145.2079392308
"5013","948","PA",79,22858.3882937215
"5014","948","RI",6,14703.3084515
